22,43,2023-12-06 15:48:00
22,43,2023-12-06 15:48:01
22,43,2023-12-06 15:48:03
22,43,2023-12-06 15:48:04
22,43,2023-12-06 15:48:06
22,43,2023-12-06 15:48:08
22,43,2023-12-06 15:48:09
22,43,2023-12-06 15:48:11
22,44,2023-12-06 15:48:12
22,43,2023-12-06 15:48:14
23,43,2023-12-06 15:48:15
23,44,2023-12-06 15:48:17
22,44,2023-12-06 15:48:18
22,44,2023-12-06 15:48:20
22,44,2023-12-06 15:48:21
23,44,2023-12-06 15:48:23
23,44,2023-12-06 15:48:24
22,44,2023-12-06 15:48:26
23,44,2023-12-06 15:48:27
23,44,2023-12-06 15:48:29
23,44,2023-12-06 15:48:31
23,44,2023-12-06 15:48:32
22,44,2023-12-06 15:48:34
23,44,2023-12-06 15:48:36
23,44,2023-12-06 15:48:37
23,44,2023-12-06 15:48:39
